campaign,profile,family,family_class,n_sites,realization,target_styles_requested,unique_targets_used,disorder_values,disorder_seeds,gamma_values,time_samples,records,quantum_simulations,classical_simulations,estimated_cost_units,edge_count,density,mean_degree,max_degree,unique_candidate_targets,duplicate_target_styles,edge_models
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,4,4,2,8,24,15,220,384,5760,384,4073142857.1428576,9.0,0.32142857142857145,2.25,5.0,2.0,2.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,5,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,6,4,4,8,24,15,220,768,11520,768,8146285714.285715,9.0,0.32142857142857145,2.25,4.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,7,4,3,8,24,15,220,576,8640,576,5430857142.857142,8.0,0.2857142857142857,2.0,3.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,8,4,4,8,24,15,220,768,11520,768,6336000000.0,7.0,0.25,1.75,4.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,9,4,3,8,24,15,220,576,8640,576,8825142857.142857,13.0,0.4642857142857143,3.25,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,10,4,3,8,24,15,220,576,8640,576,6788571428.571428,10.0,0.35714285714285715,2.5,4.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,11,4,3,8,24,15,220,576,8640,576,7467428571.428572,11.0,0.39285714285714285,2.75,4.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,12,4,3,8,24,15,220,576,8640,576,4752000000.0,7.0,0.25,1.75,3.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,13,4,3,8,24,15,220,576,8640,576,6788571428.571428,10.0,0.35714285714285715,2.5,4.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,14,4,4,8,24,15,220,768,11520,768,9051428571.428572,10.0,0.35714285714285715,2.5,4.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,8,15,4,3,8,24,15,220,576,8640,576,6788571428.571428,10.0,0.35714285714285715,2.5,4.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,0,4,4,8,24,15,220,768,11520,768,11678515200.0,10.0,0.2222222222222222,2.0,3.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,1,4,3,8,24,15,220,576,8640,576,9634775040.0,11.0,0.24444444444444444,2.2,5.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,2,4,3,8,24,15,220,576,8640,576,9634775040.0,11.0,0.24444444444444444,2.2,4.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,3,4,3,8,24,15,220,576,8640,576,10510663680.0,12.0,0.26666666666666666,2.4,4.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,4,4,4,8,24,15,220,768,11520,768,15182069759.999998,13.0,0.28888888888888886,2.6,6.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,5,4,3,8,24,15,220,576,8640,576,14890106880.0,17.0,0.37777777777777777,3.4,5.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,6,4,3,8,24,15,220,576,8640,576,13138329600.0,15.0,0.3333333333333333,3.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,7,4,3,8,24,15,220,576,8640,576,11386552319.999998,13.0,0.28888888888888886,2.6,4.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,8,4,3,8,24,15,220,576,8640,576,12262440960.0,14.0,0.3111111111111111,2.8,4.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,9,4,4,8,24,15,220,768,11520,768,15182069759.999998,13.0,0.28888888888888886,2.6,4.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,10,4,3,8,24,15,220,576,8640,576,11386552319.999998,13.0,0.28888888888888886,2.6,5.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,11,4,3,8,24,15,220,576,8640,576,10510663680.0,12.0,0.26666666666666666,2.4,4.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,12,4,4,8,24,15,220,768,11520,768,15182069759.999998,13.0,0.28888888888888886,2.6,4.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,13,4,3,8,24,15,220,576,8640,576,9634775040.0,11.0,0.24444444444444444,2.2,5.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,14,4,3,8,24,15,220,576,8640,576,9634775040.0,11.0,0.24444444444444444,2.2,3.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,10,15,4,3,8,24,15,220,576,8640,576,7882997760.0,9.0,0.2,1.8,3.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,0,4,4,8,24,15,220,768,11520,768,26553139199.999996,18.0,0.2727272727272727,3.0,4.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,1,4,3,8,24,15,220,576,8640,576,19914854400.0,18.0,0.2727272727272727,3.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,2,4,3,8,24,15,220,576,8640,576,17702092800.0,16.0,0.24242424242424243,2.6666666666666665,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,3,4,3,8,24,15,220,576,8640,576,18808473600.0,17.0,0.25757575757575757,2.8333333333333335,5.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,4,4,4,8,24,15,220,768,11520,768,33929011200.000004,23.0,0.3484848484848485,3.8333333333333335,6.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,5,4,3,8,24,15,220,576,8640,576,18808473600.0,17.0,0.25757575757575757,2.8333333333333335,5.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,6,4,4,8,24,15,220,768,11520,768,26553139199.999996,18.0,0.2727272727272727,3.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,7,4,3,8,24,15,220,576,8640,576,21021235200.0,19.0,0.2878787878787879,3.1666666666666665,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,8,4,3,8,24,15,220,576,8640,576,19914854400.0,18.0,0.2727272727272727,3.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,9,4,3,8,24,15,220,576,8640,576,18808473600.0,17.0,0.25757575757575757,2.8333333333333335,4.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,10,4,4,8,24,15,220,768,11520,768,29503488000.0,20.0,0.30303030303030304,3.3333333333333335,5.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,11,4,4,8,24,15,220,768,11520,768,22127616000.0,15.0,0.22727272727272727,2.5,4.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,12,4,3,8,24,15,220,576,8640,576,16595712000.0,15.0,0.22727272727272727,2.5,5.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,13,4,3,8,24,15,220,576,8640,576,12170188800.0,11.0,0.16666666666666666,1.8333333333333333,3.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,14,4,3,8,24,15,220,576,8640,576,17702092800.0,16.0,0.24242424242424243,2.6666666666666665,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,12,15,4,3,8,24,15,220,576,8640,576,16595712000.0,15.0,0.22727272727272727,2.5,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,0,4,3,8,24,15,220,576,8640,576,38244856320.0,23.0,0.19166666666666668,2.875,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,1,4,3,8,24,15,220,576,8640,576,41570496000.0,25.0,0.20833333333333334,3.125,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,2,4,4,8,24,15,220,768,11520,768,53210234880.0,24.0,0.2,3.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,3,4,4,8,24,15,220,768,11520,768,59861514240.0,27.0,0.225,3.375,6.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,4,4,4,8,24,15,220,768,11520,768,93117911040.0,42.0,0.35,5.25,10.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,5,4,3,8,24,15,220,576,8640,576,43233315840.0,26.0,0.21666666666666667,3.25,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,6,4,3,8,24,15,220,576,8640,576,44896135680.0,27.0,0.225,3.375,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,7,4,3,8,24,15,220,576,8640,576,43233315840.0,26.0,0.21666666666666667,3.25,6.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,8,4,4,8,24,15,220,768,11520,768,55427328000.0,25.0,0.20833333333333334,3.125,6.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,9,4,4,8,24,15,220,768,11520,768,75381166080.0,34.0,0.2833333333333333,4.25,8.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,10,4,3,8,24,15,220,576,8640,576,53210234880.0,32.0,0.26666666666666666,4.0,8.0,3.0,1.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,11,4,4,8,24,15,220,768,11520,768,68729886720.0,31.0,0.25833333333333336,3.875,7.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,12,4,4,8,24,15,220,768,11520,768,64295700480.0,29.0,0.24166666666666667,3.625,7.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,13,4,4,8,24,15,220,768,11520,768,48776048640.0,22.0,0.18333333333333332,2.75,5.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,14,4,4,8,24,15,220,768,11520,768,57644421120.0,26.0,0.21666666666666667,3.25,5.0,4.0,0.0,
dynamic_network_atlas,intense,erdos_renyi,random_graph,16,15,4,3,8,24,15,220,576,8640,576,36582036480.0,22.0,0.18333333333333332,2.75,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,0,4,3,8,24,15,220,576,8640,576,10861714285.714285,16.0,0.5714285714285714,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,1,4,3,8,24,15,220,576,8640,576,10861714285.714285,16.0,0.5714285714285714,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,2,4,4,8,24,15,220,768,11520,768,14482285714.285713,16.0,0.5714285714285714,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,3,4,4,8,24,15,220,768,11520,768,14482285714.285713,16.0,0.5714285714285714,4.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,4,4,3,8,24,15,220,576,8640,576,10861714285.714285,16.0,0.5714285714285714,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,5,4,3,8,24,15,220,576,8640,576,10861714285.714285,16.0,0.5714285714285714,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,6,4,3,8,24,15,220,576,8640,576,10861714285.714285,16.0,0.5714285714285714,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,7,4,4,8,24,15,220,768,11520,768,14482285714.285713,16.0,0.5714285714285714,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,8,4,4,8,24,15,220,768,11520,768,14482285714.285713,16.0,0.5714285714285714,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,9,4,4,8,24,15,220,768,11520,768,14482285714.285713,16.0,0.5714285714285714,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,10,4,4,8,24,15,220,768,11520,768,14482285714.285713,16.0,0.5714285714285714,4.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,11,4,4,8,24,15,220,768,11520,768,14482285714.285713,16.0,0.5714285714285714,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,12,4,3,8,24,15,220,576,8640,576,10861714285.714285,16.0,0.5714285714285714,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,13,4,3,8,24,15,220,576,8640,576,10861714285.714285,16.0,0.5714285714285714,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,14,4,3,8,24,15,220,576,8640,576,10861714285.714285,16.0,0.5714285714285714,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,8,15,4,3,8,24,15,220,576,8640,576,10861714285.714285,16.0,0.5714285714285714,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,0,4,4,8,24,15,220,768,11520,768,23357030400.0,20.0,0.4444444444444444,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,1,4,3,8,24,15,220,576,8640,576,17517772800.0,20.0,0.4444444444444444,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,2,4,4,8,24,15,220,768,11520,768,23357030400.0,20.0,0.4444444444444444,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,3,4,4,8,24,15,220,768,11520,768,23357030400.0,20.0,0.4444444444444444,4.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,4,4,3,8,24,15,220,576,8640,576,17517772800.0,20.0,0.4444444444444444,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,5,4,4,8,24,15,220,768,11520,768,23357030400.0,20.0,0.4444444444444444,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,6,4,4,8,24,15,220,768,11520,768,23357030400.0,20.0,0.4444444444444444,4.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,7,4,3,8,24,15,220,576,8640,576,17517772800.0,20.0,0.4444444444444444,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,8,4,3,8,24,15,220,576,8640,576,17517772800.0,20.0,0.4444444444444444,4.0,7.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,9,4,3,8,24,15,220,576,8640,576,17517772800.0,20.0,0.4444444444444444,4.0,7.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,10,4,3,8,24,15,220,576,8640,576,17517772800.0,20.0,0.4444444444444444,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,11,4,2,8,24,15,220,384,5760,384,11678515200.0,20.0,0.4444444444444444,4.0,4.0,2.0,2.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,12,4,2,8,24,15,220,384,5760,384,11678515200.0,20.0,0.4444444444444444,4.0,5.0,2.0,2.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,13,4,3,8,24,15,220,576,8640,576,17517772800.0,20.0,0.4444444444444444,4.0,7.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,14,4,4,8,24,15,220,768,11520,768,23357030400.0,20.0,0.4444444444444444,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,10,15,4,4,8,24,15,220,768,11520,768,23357030400.0,20.0,0.4444444444444444,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,0,4,3,8,24,15,220,576,8640,576,26553139200.0,24.0,0.36363636363636365,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,1,4,4,8,24,15,220,768,11520,768,35404185600.0,24.0,0.36363636363636365,4.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,2,4,3,8,24,15,220,576,8640,576,26553139200.0,24.0,0.36363636363636365,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,3,4,2,8,24,15,220,384,5760,384,17702092800.0,24.0,0.36363636363636365,4.0,5.0,2.0,2.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,4,4,3,8,24,15,220,576,8640,576,26553139200.0,24.0,0.36363636363636365,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,5,4,3,8,24,15,220,576,8640,576,26553139200.0,24.0,0.36363636363636365,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,6,4,4,8,24,15,220,768,11520,768,35404185600.0,24.0,0.36363636363636365,4.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,7,4,4,8,24,15,220,768,11520,768,35404185600.0,24.0,0.36363636363636365,4.0,7.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,8,4,3,8,24,15,220,576,8640,576,26553139200.0,24.0,0.36363636363636365,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,9,4,4,8,24,15,220,768,11520,768,35404185600.0,24.0,0.36363636363636365,4.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,10,4,4,8,24,15,220,768,11520,768,35404185600.0,24.0,0.36363636363636365,4.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,11,4,4,8,24,15,220,768,11520,768,35404185600.0,24.0,0.36363636363636365,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,12,4,3,8,24,15,220,576,8640,576,26553139200.0,24.0,0.36363636363636365,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,13,4,3,8,24,15,220,576,8640,576,26553139200.0,24.0,0.36363636363636365,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,14,4,4,8,24,15,220,768,11520,768,35404185600.0,24.0,0.36363636363636365,4.0,7.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,12,15,4,3,8,24,15,220,576,8640,576,26553139200.0,24.0,0.36363636363636365,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,0,4,4,8,24,15,220,768,11520,768,70946979840.0,32.0,0.26666666666666666,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,1,4,4,8,24,15,220,768,11520,768,70946979840.0,32.0,0.26666666666666666,4.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,2,4,3,8,24,15,220,576,8640,576,53210234880.0,32.0,0.26666666666666666,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,3,4,4,8,24,15,220,768,11520,768,70946979840.0,32.0,0.26666666666666666,4.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,4,4,3,8,24,15,220,576,8640,576,53210234880.0,32.0,0.26666666666666666,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,5,4,4,8,24,15,220,768,11520,768,70946979840.0,32.0,0.26666666666666666,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,6,4,4,8,24,15,220,768,11520,768,70946979840.0,32.0,0.26666666666666666,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,7,4,4,8,24,15,220,768,11520,768,70946979840.0,32.0,0.26666666666666666,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,8,4,3,8,24,15,220,576,8640,576,53210234880.0,32.0,0.26666666666666666,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,9,4,4,8,24,15,220,768,11520,768,70946979840.0,32.0,0.26666666666666666,4.0,7.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,10,4,4,8,24,15,220,768,11520,768,70946979840.0,32.0,0.26666666666666666,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,11,4,2,8,24,15,220,384,5760,384,35473489920.0,32.0,0.26666666666666666,4.0,5.0,2.0,2.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,12,4,4,8,24,15,220,768,11520,768,70946979840.0,32.0,0.26666666666666666,4.0,6.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,13,4,4,8,24,15,220,768,11520,768,70946979840.0,32.0,0.26666666666666666,4.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,14,4,3,8,24,15,220,576,8640,576,53210234880.0,32.0,0.26666666666666666,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,watts_strogatz_small_world,random_graph,16,15,4,3,8,24,15,220,576,8640,576,53210234880.0,32.0,0.26666666666666666,4.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,0,4,4,8,24,15,220,768,11520,768,10861714285.714285,12.0,0.42857142857142855,3.0,5.0,4.0,0.0,
