campaign,profile,family,family_class,n_sites,realization,target_styles_requested,unique_targets_used,disorder_values,disorder_seeds,gamma_values,time_samples,records,quantum_simulations,classical_simulations,estimated_cost_units,edge_count,density,mean_degree,max_degree,unique_candidate_targets,duplicate_target_styles,edge_models
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,1,4,2,8,24,15,220,384,5760,384,5430857142.857142,12.0,0.42857142857142855,3.0,5.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,2,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,3,4,2,8,24,15,220,384,5760,384,5430857142.857142,12.0,0.42857142857142855,3.0,6.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,4,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,5,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,6,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,7,4,2,8,24,15,220,384,5760,384,5430857142.857142,12.0,0.42857142857142855,3.0,6.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,8,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,9,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,10,4,4,8,24,15,220,768,11520,768,10861714285.714285,12.0,0.42857142857142855,3.0,5.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,11,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,12,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,13,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,14,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,8,15,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,0,4,2,8,24,15,220,384,5760,384,9342812160.0,16.0,0.35555555555555557,3.2,7.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,1,4,3,8,24,15,220,576,8640,576,14014218240.0,16.0,0.35555555555555557,3.2,6.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,2,4,3,8,24,15,220,576,8640,576,14014218240.0,16.0,0.35555555555555557,3.2,7.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,3,4,4,8,24,15,220,768,11520,768,18685624320.0,16.0,0.35555555555555557,3.2,6.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,4,4,3,8,24,15,220,576,8640,576,14014218240.0,16.0,0.35555555555555557,3.2,7.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,5,4,3,8,24,15,220,576,8640,576,14014218240.0,16.0,0.35555555555555557,3.2,5.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,6,4,4,8,24,15,220,768,11520,768,18685624320.0,16.0,0.35555555555555557,3.2,6.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,7,4,4,8,24,15,220,768,11520,768,18685624320.0,16.0,0.35555555555555557,3.2,6.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,8,4,2,8,24,15,220,384,5760,384,9342812160.0,16.0,0.35555555555555557,3.2,8.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,9,4,4,8,24,15,220,768,11520,768,18685624320.0,16.0,0.35555555555555557,3.2,7.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,10,4,3,8,24,15,220,576,8640,576,14014218240.0,16.0,0.35555555555555557,3.2,7.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,11,4,3,8,24,15,220,576,8640,576,14014218240.0,16.0,0.35555555555555557,3.2,7.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,12,4,2,8,24,15,220,384,5760,384,9342812160.0,16.0,0.35555555555555557,3.2,7.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,13,4,3,8,24,15,220,576,8640,576,14014218240.0,16.0,0.35555555555555557,3.2,7.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,14,4,4,8,24,15,220,768,11520,768,18685624320.0,16.0,0.35555555555555557,3.2,6.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,10,15,4,2,8,24,15,220,384,5760,384,9342812160.0,16.0,0.35555555555555557,3.2,7.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,0,4,4,8,24,15,220,768,11520,768,39829708800.0,27.0,0.4090909090909091,4.5,9.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,1,4,2,8,24,15,220,384,5760,384,19914854400.0,27.0,0.4090909090909091,4.5,11.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,2,4,4,8,24,15,220,768,11520,768,39829708800.0,27.0,0.4090909090909091,4.5,9.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,3,4,3,8,24,15,220,576,8640,576,29872281600.0,27.0,0.4090909090909091,4.5,9.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,4,4,3,8,24,15,220,576,8640,576,29872281600.0,27.0,0.4090909090909091,4.5,10.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,5,4,3,8,24,15,220,576,8640,576,29872281600.0,27.0,0.4090909090909091,4.5,9.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,6,4,2,8,24,15,220,384,5760,384,19914854400.0,27.0,0.4090909090909091,4.5,10.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,7,4,3,8,24,15,220,576,8640,576,29872281600.0,27.0,0.4090909090909091,4.5,8.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,8,4,3,8,24,15,220,576,8640,576,29872281600.0,27.0,0.4090909090909091,4.5,8.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,9,4,4,8,24,15,220,768,11520,768,39829708800.0,27.0,0.4090909090909091,4.5,9.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,10,4,3,8,24,15,220,576,8640,576,29872281600.0,27.0,0.4090909090909091,4.5,6.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,11,4,3,8,24,15,220,576,8640,576,29872281600.0,27.0,0.4090909090909091,4.5,6.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,12,4,4,8,24,15,220,768,11520,768,39829708800.0,27.0,0.4090909090909091,4.5,9.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,13,4,3,8,24,15,220,576,8640,576,29872281600.0,27.0,0.4090909090909091,4.5,9.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,14,4,3,8,24,15,220,576,8640,576,29872281600.0,27.0,0.4090909090909091,4.5,10.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,12,15,4,3,8,24,15,220,576,8640,576,29872281600.0,27.0,0.4090909090909091,4.5,9.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,0,4,3,8,24,15,220,576,8640,576,64849973760.0,39.0,0.325,4.875,10.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,1,4,3,8,24,15,220,576,8640,576,64849973760.0,39.0,0.325,4.875,11.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,2,4,4,8,24,15,220,768,11520,768,86466631680.0,39.0,0.325,4.875,12.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,3,4,2,8,24,15,220,384,5760,384,43233315840.0,39.0,0.325,4.875,10.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,4,4,4,8,24,15,220,768,11520,768,86466631680.0,39.0,0.325,4.875,9.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,5,4,4,8,24,15,220,768,11520,768,86466631680.0,39.0,0.325,4.875,9.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,6,4,4,8,24,15,220,768,11520,768,86466631680.0,39.0,0.325,4.875,11.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,7,4,3,8,24,15,220,576,8640,576,64849973760.0,39.0,0.325,4.875,9.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,8,4,3,8,24,15,220,576,8640,576,64849973760.0,39.0,0.325,4.875,12.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,9,4,2,8,24,15,220,384,5760,384,43233315840.0,39.0,0.325,4.875,12.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,10,4,3,8,24,15,220,576,8640,576,64849973760.0,39.0,0.325,4.875,13.0,3.0,1.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,11,4,4,8,24,15,220,768,11520,768,86466631680.0,39.0,0.325,4.875,10.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,12,4,4,8,24,15,220,768,11520,768,86466631680.0,39.0,0.325,4.875,10.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,13,4,4,8,24,15,220,768,11520,768,86466631680.0,39.0,0.325,4.875,11.0,4.0,0.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,14,4,2,8,24,15,220,384,5760,384,43233315840.0,39.0,0.325,4.875,11.0,2.0,2.0,
dynamic_network_atlas,intense,barabasi_albert_scale_free,random_graph,16,15,4,2,8,24,15,220,384,5760,384,43233315840.0,39.0,0.325,4.875,10.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,0,4,3,8,24,15,220,576,8640,576,6788571428.571428,10.0,0.35714285714285715,2.5,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,1,4,3,8,24,15,220,576,8640,576,6788571428.571428,10.0,0.35714285714285715,2.5,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,2,4,3,8,24,15,220,576,8640,576,5430857142.857142,8.0,0.2857142857142857,2.0,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,3,4,3,8,24,15,220,576,8640,576,6109714285.714286,9.0,0.32142857142857145,2.25,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,4,4,3,8,24,15,220,576,8640,576,7467428571.428572,11.0,0.39285714285714285,2.75,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,5,4,3,8,24,15,220,576,8640,576,7467428571.428572,11.0,0.39285714285714285,2.75,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,6,4,2,8,24,15,220,384,5760,384,5430857142.857142,12.0,0.42857142857142855,3.0,5.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,7,4,3,8,24,15,220,576,8640,576,5430857142.857142,8.0,0.2857142857142857,2.0,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,8,4,3,8,24,15,220,576,8640,576,7467428571.428572,11.0,0.39285714285714285,2.75,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,9,4,3,8,24,15,220,576,8640,576,6788571428.571428,10.0,0.35714285714285715,2.5,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,10,4,4,8,24,15,220,768,11520,768,8146285714.285715,9.0,0.32142857142857145,2.25,4.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,11,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,12,4,4,8,24,15,220,768,11520,768,9956571428.571428,11.0,0.39285714285714285,2.75,5.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,13,4,3,8,24,15,220,576,8640,576,7467428571.428572,11.0,0.39285714285714285,2.75,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,14,4,3,8,24,15,220,576,8640,576,7467428571.428572,11.0,0.39285714285714285,2.75,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,8,15,4,3,8,24,15,220,576,8640,576,6109714285.714286,9.0,0.32142857142857145,2.25,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,0,4,2,8,24,15,220,384,5760,384,9342812160.0,16.0,0.35555555555555557,3.2,6.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,1,4,3,8,24,15,220,576,8640,576,14014218240.0,16.0,0.35555555555555557,3.2,5.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,2,4,3,8,24,15,220,576,8640,576,16641884160.0,19.0,0.4222222222222222,3.8,5.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,3,4,3,8,24,15,220,576,8640,576,10510663680.0,12.0,0.26666666666666666,2.4,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,4,4,4,8,24,15,220,768,11520,768,18685624320.0,16.0,0.35555555555555557,3.2,5.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,5,4,4,8,24,15,220,768,11520,768,21021327360.0,18.0,0.4,3.6,5.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,6,4,4,8,24,15,220,768,11520,768,18685624320.0,16.0,0.35555555555555557,3.2,4.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,7,4,4,8,24,15,220,768,11520,768,18685624320.0,16.0,0.35555555555555557,3.2,5.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,8,4,3,8,24,15,220,576,8640,576,13138329600.0,15.0,0.3333333333333333,3.0,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,9,4,3,8,24,15,220,576,8640,576,13138329600.0,15.0,0.3333333333333333,3.0,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,10,4,2,8,24,15,220,384,5760,384,7591034879.999999,13.0,0.28888888888888886,2.6,4.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,11,4,4,8,24,15,220,768,11520,768,12846366720.0,11.0,0.24444444444444444,2.2,3.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,12,4,2,8,24,15,220,384,5760,384,10510663680.0,18.0,0.4,3.6,5.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,13,4,2,8,24,15,220,384,5760,384,11094589440.0,19.0,0.4222222222222222,3.8,6.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,14,4,3,8,24,15,220,576,8640,576,13138329600.0,15.0,0.3333333333333333,3.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,15,4,3,8,24,15,220,576,8640,576,11386552319.999998,13.0,0.28888888888888886,2.6,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,0,4,4,8,24,15,220,768,11520,768,41304883200.0,28.0,0.42424242424242425,4.666666666666667,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,1,4,4,8,24,15,220,768,11520,768,33929011200.000004,23.0,0.3484848484848485,3.8333333333333335,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,2,4,4,8,24,15,220,768,11520,768,39829708800.0,27.0,0.4090909090909091,4.5,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,3,4,3,8,24,15,220,576,8640,576,24340377600.0,22.0,0.3333333333333333,3.6666666666666665,5.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,4,4,2,8,24,15,220,384,5760,384,17702092800.0,24.0,0.36363636363636365,4.0,6.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,5,4,4,8,24,15,220,768,11520,768,45730406400.0,31.0,0.4696969696969697,5.166666666666667,7.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,6,4,4,8,24,15,220,768,11520,768,28028313600.000004,19.0,0.2878787878787879,3.1666666666666665,5.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,7,4,3,8,24,15,220,576,8640,576,32085043200.0,29.0,0.4393939393939394,4.833333333333333,7.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,8,4,3,8,24,15,220,576,8640,576,27659520000.0,25.0,0.3787878787878788,4.166666666666667,6.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,9,4,3,8,24,15,220,576,8640,576,26553139200.0,24.0,0.36363636363636365,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,10,4,4,8,24,15,220,768,11520,768,28028313600.000004,19.0,0.2878787878787879,3.1666666666666665,4.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,11,4,4,8,24,15,220,768,11520,768,39829708800.0,27.0,0.4090909090909091,4.5,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,12,4,3,8,24,15,220,576,8640,576,30978662400.0,28.0,0.42424242424242425,4.666666666666667,7.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,13,4,2,8,24,15,220,384,5760,384,17702092800.0,24.0,0.36363636363636365,4.0,6.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,14,4,3,8,24,15,220,576,8640,576,27659520000.0,25.0,0.3787878787878788,4.166666666666667,5.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,15,4,4,8,24,15,220,768,11520,768,30978662400.0,21.0,0.3181818181818182,3.5,5.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,0,4,4,8,24,15,220,768,11520,768,77598259200.0,35.0,0.2916666666666667,4.375,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,1,4,4,8,24,15,220,768,11520,768,95335004160.0,43.0,0.35833333333333334,5.375,7.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,2,4,2,8,24,15,220,384,5760,384,43233315840.0,39.0,0.325,4.875,7.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,3,4,4,8,24,15,220,768,11520,768,86466631680.0,39.0,0.325,4.875,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,4,4,4,8,24,15,220,768,11520,768,99769190400.0,45.0,0.375,5.625,7.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,5,4,4,8,24,15,220,768,11520,768,99769190400.0,45.0,0.375,5.625,7.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,6,4,2,8,24,15,220,384,5760,384,46558955520.0,42.0,0.35,5.25,10.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,7,4,4,8,24,15,220,768,11520,768,106420469760.0,48.0,0.4,6.0,9.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,8,4,3,8,24,15,220,576,8640,576,68175613440.0,41.0,0.3416666666666667,5.125,8.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,9,4,2,8,24,15,220,384,5760,384,48776048640.0,44.0,0.36666666666666664,5.5,7.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,10,4,4,8,24,15,220,768,11520,768,93117911040.0,42.0,0.35,5.25,7.0,4.0,0.0,
