family,n_sites,target_style,disorder_strength_over_coupling,dephasing_over_coupling,arrival_quantum,arrival_classical,arrival_delta_quantum_minus_classical,quantum_hitting_time,classical_hitting_time,quantum_loss,classical_loss,comparison_label
chain,12,high_centrality,0.0,0.0,0.295362379110356,0.04693116016872874,0.24843121894162729,4.050632911392405,10.0,0.15476602375672804,0.17890942609883448,quantum_advantage_like
chain,12,high_centrality,0.0,0.0,0.295362379110356,0.04693116016872874,0.24843121894162729,4.050632911392405,10.0,0.15476602375672804,0.17890942609883448,quantum_advantage_like
chain,12,high_centrality,0.4,0.0,0.3120132091612183,0.04693116016872874,0.26508204899248955,4.050632911392405,10.0,0.15689482597514337,0.17890942609883448,quantum_advantage_like
chain,12,high_centrality,0.4,0.0,0.2565999182182817,0.04693116016872874,0.20966875804955298,4.050632911392405,10.0,0.15812538951746907,0.17890942609883448,quantum_advantage_like
chain,12,high_centrality,0.8,0.0,0.25623040564564803,0.04693116016872874,0.2092992454769193,4.177215189873418,10.0,0.16043745435830042,0.17890942609883448,quantum_advantage_like
chain,12,high_centrality,0.8,0.0,0.2258051386639141,0.04693116016872874,0.17887397849518538,4.30379746835443,10.0,0.16259924543179888,0.17890942609883448,quantum_advantage_like
chain,12,low_centrality,0.0,0.0,0.522734438467243,0.00046565368975885345,0.5222687847774842,6.329113924050633,10.0,0.1515814443421949,0.18125657765614706,quantum_advantage_like
chain,12,low_centrality,0.0,0.0,0.522734438467243,0.00046565368975885345,0.5222687847774842,6.329113924050633,10.0,0.1515814443421949,0.18125657765614706,quantum_advantage_like
chain,12,low_centrality,0.4,0.0,0.452793976314966,0.00046565368975885345,0.4523283226252071,6.455696202531646,10.0,0.15606382698290322,0.18125657765614706,quantum_advantage_like
chain,12,low_centrality,0.4,0.0,0.4031986353320233,0.00046565368975885345,0.40273298164226445,6.455696202531646,10.0,0.15820727385643113,0.18125657765614706,quantum_advantage_like
chain,12,low_centrality,0.8,0.0,0.2832955986108031,0.00046565368975885345,0.28282994492104424,6.582278481012659,10.0,0.16425709426996535,0.18125657765614706,quantum_advantage_like
chain,12,low_centrality,0.8,0.0,0.24006159446065517,0.00046565368975885345,0.23959594077089633,6.835443037974684,10.0,0.16723602130860588,0.18125657765614706,quantum_advantage_like
square_lattice_2d,8,near,0.0,1.4,0.4163184849683226,0.5507435022331721,-0.13442501726484957,2.151898734177215,1.2658227848101267,0.13885274795419297,0.11989581306555668,inconclusive
square_lattice_2d,8,near,0.0,1.4,0.4163184849683226,0.5507435022331721,-0.13442501726484957,2.151898734177215,1.2658227848101267,0.13885274795419297,0.11989581306555668,inconclusive
square_lattice_2d,8,near,0.4,1.4,0.41718208508126675,0.5507435022331721,-0.1335614171519054,2.0253164556962027,1.2658227848101267,0.13863887430496472,0.11989581306555668,inconclusive
square_lattice_2d,8,near,0.4,1.4,0.4162383452517697,0.5507435022331721,-0.13450515698140242,2.151898734177215,1.2658227848101267,0.13885700942559967,0.11989581306555668,inconclusive
square_lattice_2d,8,near,0.8,1.4,0.41891797340656384,0.5507435022331721,-0.1318255288266083,2.151898734177215,1.2658227848101267,0.13846206244247164,0.11989581306555668,inconclusive
square_lattice_2d,8,near,0.8,1.4,0.42096038948318426,0.5507435022331721,-0.12978311274998788,2.151898734177215,1.2658227848101267,0.13812201778004202,0.11989581306555668,inconclusive
square_lattice_2d,8,far,0.0,0.8,0.4032920823298997,0.22590934561880296,0.17738273671109675,2.0253164556962027,5.3164556962025316,0.13898290015572642,0.1629774884160823,quantum_advantage_like
square_lattice_2d,8,far,0.0,0.8,0.4032920823298997,0.22590934561880296,0.17738273671109675,2.0253164556962027,5.3164556962025316,0.13898290015572642,0.1629774884160823,quantum_advantage_like
square_lattice_2d,8,far,0.4,0.8,0.39993642035303767,0.22590934561880296,0.1740270747342347,2.0253164556962027,5.3164556962025316,0.1397198477877118,0.1629774884160823,quantum_advantage_like
square_lattice_2d,8,far,0.4,0.2,0.40766678723823196,0.22590934561880296,0.181757441619429,1.7721518987341773,5.3164556962025316,0.13583586668554756,0.1629774884160823,quantum_advantage_like
square_lattice_2d,8,far,0.8,0.8,0.39884702901129665,0.22590934561880296,0.17293768339249369,2.151898734177215,5.3164556962025316,0.14002529899855012,0.1629774884160823,quantum_advantage_like
square_lattice_2d,8,far,0.8,0.2,0.40666089219712037,0.22590934561880296,0.1807515465783174,1.7721518987341773,5.3164556962025316,0.13692992354814557,0.1629774884160823,quantum_advantage_like
square_lattice_2d,8,high_centrality,0.0,1.4,0.4163184849683226,0.5507435022331721,-0.13442501726484957,2.151898734177215,1.2658227848101267,0.13885274795419297,0.11989581306555668,inconclusive
square_lattice_2d,8,high_centrality,0.0,1.4,0.4163184849683226,0.5507435022331721,-0.13442501726484957,2.151898734177215,1.2658227848101267,0.13885274795419297,0.11989581306555668,inconclusive
square_lattice_2d,8,high_centrality,0.4,1.4,0.41718208508126675,0.5507435022331721,-0.1335614171519054,2.0253164556962027,1.2658227848101267,0.13863887430496472,0.11989581306555668,inconclusive
square_lattice_2d,8,high_centrality,0.4,1.4,0.4162383452517697,0.5507435022331721,-0.13450515698140242,2.151898734177215,1.2658227848101267,0.13885700942559967,0.11989581306555668,inconclusive
square_lattice_2d,8,high_centrality,0.8,1.4,0.41891797340656384,0.5507435022331721,-0.1318255288266083,2.151898734177215,1.2658227848101267,0.13846206244247164,0.11989581306555668,inconclusive
square_lattice_2d,8,high_centrality,0.8,1.4,0.42096038948318426,0.5507435022331721,-0.12978311274998788,2.151898734177215,1.2658227848101267,0.13812201778004202,0.11989581306555668,inconclusive
square_lattice_2d,8,low_centrality,0.0,0.8,0.3559618610090928,0.18591867081069782,0.17004319019839495,3.417721518987342,6.455696202531646,0.1490316938588857,0.16710181391506296,quantum_advantage_like
square_lattice_2d,8,low_centrality,0.0,0.8,0.3559618610090928,0.18591867081069782,0.17004319019839495,3.417721518987342,6.455696202531646,0.1490316938588857,0.16710181391506296,quantum_advantage_like
square_lattice_2d,8,low_centrality,0.4,0.8,0.3609871039235637,0.18591867081069782,0.17506843311286588,3.2911392405063293,6.455696202531646,0.1483093755130922,0.16710181391506296,quantum_advantage_like
square_lattice_2d,8,low_centrality,0.4,0.8,0.3559328072656193,0.18591867081069782,0.1700141364549215,3.417721518987342,6.455696202531646,0.14905141516009612,0.16710181391506296,quantum_advantage_like
square_lattice_2d,8,low_centrality,0.8,0.8,0.3518375328980085,0.18591867081069782,0.1659188620873107,3.417721518987342,6.455696202531646,0.14958346290831911,0.16710181391506296,quantum_advantage_like
square_lattice_2d,8,low_centrality,0.8,0.8,0.3471916090807268,0.18591867081069782,0.161272938270029,3.5443037974683547,6.455696202531646,0.15029171407777284,0.16710181391506296,quantum_advantage_like
square_lattice_2d,10,near,0.0,1.4,0.3692295305110001,0.5187172100177735,-0.14948767950677339,2.151898734177215,1.2658227848101267,0.14243993566729343,0.12232939474771601,inconclusive
square_lattice_2d,10,near,0.0,1.4,0.3692295305110001,0.5187172100177735,-0.14948767950677339,2.151898734177215,1.2658227848101267,0.14243993566729343,0.12232939474771601,inconclusive
square_lattice_2d,10,near,0.4,1.4,0.3734786064091654,0.5187172100177735,-0.14523860360860807,2.151898734177215,1.2658227848101267,0.14183468291423132,0.12232939474771601,inconclusive
square_lattice_2d,10,near,0.4,1.4,0.3687226401178276,0.5187172100177735,-0.14999456989994586,2.151898734177215,1.2658227848101267,0.1425802088145865,0.12232939474771601,inconclusive
square_lattice_2d,10,near,0.8,1.4,0.3721582497180343,0.5187172100177735,-0.1465589602997392,2.151898734177215,1.2658227848101267,0.1420015548160706,0.12232939474771601,inconclusive
square_lattice_2d,10,near,0.8,1.4,0.3719934853741868,0.5187172100177735,-0.14672372464358668,2.151898734177215,1.2658227848101267,0.14203187358004798,0.12232939474771601,inconclusive
square_lattice_2d,10,far,0.0,0.8,0.275155471818935,0.0932511791980877,0.1819042926208473,4.6835443037974684,10.0,0.15847235315204242,0.17524604337320573,quantum_advantage_like
square_lattice_2d,10,far,0.0,0.8,0.275155471818935,0.0932511791980877,0.1819042926208473,4.6835443037974684,10.0,0.15847235315204242,0.17524604337320573,quantum_advantage_like
square_lattice_2d,10,far,0.4,0.2,0.28962820970736985,0.0932511791980877,0.19637703050928215,4.556962025316456,10.0,0.15637686779775858,0.17524604337320573,quantum_advantage_like
square_lattice_2d,10,far,0.4,0.8,0.27116168790791484,0.0932511791980877,0.17791050870982714,4.6835443037974684,10.0,0.1589949227947082,0.17524604337320573,quantum_advantage_like
square_lattice_2d,10,far,0.8,0.8,0.2674420111665465,0.0932511791980877,0.17419083196845878,4.810126582278482,10.0,0.15935159251603156,0.17524604337320573,quantum_advantage_like
square_lattice_2d,10,far,0.8,0.8,0.2626152738179028,0.0932511791980877,0.16936409461981508,4.810126582278482,10.0,0.15992761556443968,0.17524604337320573,quantum_advantage_like
square_lattice_2d,10,high_centrality,0.0,1.4,0.3692295305110001,0.5187172100177735,-0.14948767950677339,2.151898734177215,1.2658227848101267,0.14243993566729343,0.12232939474771601,inconclusive
square_lattice_2d,10,high_centrality,0.0,1.4,0.3692295305110001,0.5187172100177735,-0.14948767950677339,2.151898734177215,1.2658227848101267,0.14243993566729343,0.12232939474771601,inconclusive
square_lattice_2d,10,high_centrality,0.4,1.4,0.3734786064091654,0.5187172100177735,-0.14523860360860807,2.151898734177215,1.2658227848101267,0.14183468291423132,0.12232939474771601,inconclusive
square_lattice_2d,10,high_centrality,0.4,1.4,0.3687226401178276,0.5187172100177735,-0.14999456989994586,2.151898734177215,1.2658227848101267,0.1425802088145865,0.12232939474771601,inconclusive
square_lattice_2d,10,high_centrality,0.8,1.4,0.3721582497180343,0.5187172100177735,-0.1465589602997392,2.151898734177215,1.2658227848101267,0.1420015548160706,0.12232939474771601,inconclusive
square_lattice_2d,10,high_centrality,0.8,1.4,0.3719934853741868,0.5187172100177735,-0.14672372464358668,2.151898734177215,1.2658227848101267,0.14203187358004798,0.12232939474771601,inconclusive
square_lattice_2d,10,low_centrality,0.0,0.8,0.275155471818935,0.0932511791980877,0.1819042926208473,4.6835443037974684,10.0,0.15847235315204242,0.17524604337320573,quantum_advantage_like
square_lattice_2d,10,low_centrality,0.0,0.8,0.275155471818935,0.0932511791980877,0.1819042926208473,4.6835443037974684,10.0,0.15847235315204242,0.17524604337320573,quantum_advantage_like
square_lattice_2d,10,low_centrality,0.4,0.2,0.28962820970736985,0.0932511791980877,0.19637703050928215,4.556962025316456,10.0,0.15637686779775858,0.17524604337320573,quantum_advantage_like
square_lattice_2d,10,low_centrality,0.4,0.8,0.27116168790791484,0.0932511791980877,0.17791050870982714,4.6835443037974684,10.0,0.1589949227947082,0.17524604337320573,quantum_advantage_like
square_lattice_2d,10,low_centrality,0.8,0.8,0.2674420111665465,0.0932511791980877,0.17419083196845878,4.810126582278482,10.0,0.15935159251603156,0.17524604337320573,quantum_advantage_like
square_lattice_2d,10,low_centrality,0.8,0.8,0.2626152738179028,0.0932511791980877,0.16936409461981508,4.810126582278482,10.0,0.15992761556443968,0.17524604337320573,quantum_advantage_like
square_lattice_2d,12,near,0.0,1.4,0.3265261756033431,0.4172027778547882,-0.09067660225144508,1.6455696202531647,1.3924050632911393,0.145087113121391,0.13060078891265964,inconclusive
square_lattice_2d,12,near,0.0,1.4,0.3265261756033431,0.4172027778547882,-0.09067660225144508,1.6455696202531647,1.3924050632911393,0.145087113121391,0.13060078891265964,inconclusive
square_lattice_2d,12,near,0.4,1.4,0.3277077838072039,0.4172027778547882,-0.08949499404758432,1.6455696202531647,1.3924050632911393,0.1448861763855741,0.13060078891265964,inconclusive
square_lattice_2d,12,near,0.4,1.4,0.32628430231433525,0.4172027778547882,-0.09091847554045296,1.7721518987341773,1.3924050632911393,0.14507811740914195,0.13060078891265964,inconclusive
square_lattice_2d,12,near,0.8,1.4,0.33058427827889925,0.4172027778547882,-0.08661849957588896,1.6455696202531647,1.3924050632911393,0.14429619320205916,0.13060078891265964,inconclusive
square_lattice_2d,12,near,0.8,1.4,0.3333366729582817,0.4172027778547882,-0.08386610489650653,1.6455696202531647,1.3924050632911393,0.1436559388003845,0.13060078891265964,inconclusive
square_lattice_2d,12,far,0.0,0.0,0.44529247845098535,0.07292257363562353,0.3723699048153618,2.151898734177215,10.0,0.12173709174942894,0.1769363841964311,quantum_advantage_like
square_lattice_2d,12,far,0.0,0.0,0.44529247845098535,0.07292257363562353,0.3723699048153618,2.151898734177215,10.0,0.12173709174942894,0.1769363841964311,quantum_advantage_like
square_lattice_2d,12,far,0.4,0.0,0.47919952207777,0.07292257363562353,0.40627694844214646,2.151898734177215,10.0,0.12276900803963825,0.1769363841964311,quantum_advantage_like
square_lattice_2d,12,far,0.4,0.0,0.43746841862729485,0.07292257363562353,0.3645458449916713,2.151898734177215,10.0,0.1238593451317136,0.1769363841964311,quantum_advantage_like
square_lattice_2d,12,far,0.8,0.0,0.45915490777711765,0.07292257363562353,0.3862323341414941,2.151898734177215,10.0,0.12661848327324265,0.1769363841964311,quantum_advantage_like
square_lattice_2d,12,far,0.8,0.0,0.4671915494869826,0.07292257363562353,0.39426897585135906,2.278481012658228,10.0,0.12968416197605812,0.1769363841964311,quantum_advantage_like
square_lattice_2d,12,high_centrality,0.0,0.8,0.28228575382168786,0.2216230929540322,0.06066266086765565,3.79746835443038,5.69620253164557,0.15506917525634856,0.1640823001092499,quantum_advantage_like
square_lattice_2d,12,high_centrality,0.0,0.8,0.28228575382168786,0.2216230929540322,0.06066266086765565,3.79746835443038,5.69620253164557,0.15506917525634856,0.1640823001092499,quantum_advantage_like
square_lattice_2d,12,high_centrality,0.4,0.8,0.28245966266753086,0.2216230929540322,0.060836569713498656,3.79746835443038,5.69620253164557,0.15507728993652373,0.1640823001092499,quantum_advantage_like
square_lattice_2d,12,high_centrality,0.4,0.8,0.2824405282666774,0.2216230929540322,0.06081743531264522,3.79746835443038,5.69620253164557,0.1550637580286746,0.1640823001092499,quantum_advantage_like
square_lattice_2d,12,high_centrality,0.8,0.8,0.2813134517069214,0.2216230929540322,0.059690358752889194,3.79746835443038,5.69620253164557,0.15522057679832404,0.1640823001092499,quantum_advantage_like
square_lattice_2d,12,high_centrality,0.8,0.8,0.2796389003812896,0.2216230929540322,0.05801580742725737,3.924050632911393,5.69620253164557,0.15569260451441674,0.1640823001092499,quantum_advantage_like
square_lattice_2d,12,low_centrality,0.0,0.0,0.44529247845098535,0.07292257363562353,0.3723699048153618,2.151898734177215,10.0,0.12173709174942894,0.1769363841964311,quantum_advantage_like
square_lattice_2d,12,low_centrality,0.0,0.0,0.44529247845098535,0.07292257363562353,0.3723699048153618,2.151898734177215,10.0,0.12173709174942894,0.1769363841964311,quantum_advantage_like
square_lattice_2d,12,low_centrality,0.4,0.0,0.47919952207777,0.07292257363562353,0.40627694844214646,2.151898734177215,10.0,0.12276900803963825,0.1769363841964311,quantum_advantage_like
square_lattice_2d,12,low_centrality,0.4,0.0,0.43746841862729485,0.07292257363562353,0.3645458449916713,2.151898734177215,10.0,0.1238593451317136,0.1769363841964311,quantum_advantage_like
square_lattice_2d,12,low_centrality,0.8,0.0,0.45915490777711765,0.07292257363562353,0.3862323341414941,2.151898734177215,10.0,0.12661848327324265,0.1769363841964311,quantum_advantage_like
square_lattice_2d,12,low_centrality,0.8,0.0,0.4671915494869826,0.07292257363562353,0.39426897585135906,2.278481012658228,10.0,0.12968416197605812,0.1769363841964311,quantum_advantage_like
modular_two_community,8,near,0.0,0.8,0.4191316060913727,0.328560856641276,0.09057074945009669,1.89873417721519,2.5316455696202533,0.13682181943423452,0.14778356617058905,quantum_advantage_like
modular_two_community,8,near,0.0,0.8,0.4191316060913727,0.328560856641276,0.09057074945009669,1.89873417721519,2.5316455696202533,0.13682181943423452,0.14778356617058905,quantum_advantage_like
modular_two_community,8,near,0.4,0.8,0.40771637360976065,0.328560856641276,0.07915551696848466,2.151898734177215,2.5316455696202533,0.13908806664568135,0.14778356617058905,quantum_advantage_like
modular_two_community,8,near,0.4,0.8,0.4156759900188197,0.328560856641276,0.08711513337754373,1.89873417721519,2.5316455696202533,0.13717310976808383,0.14778356617058905,quantum_advantage_like
modular_two_community,8,near,0.8,0.8,0.41684059263196627,0.328560856641276,0.08827973599069028,2.0253164556962027,2.5316455696202533,0.13749380191560442,0.14778356617058905,quantum_advantage_like
modular_two_community,8,near,0.8,0.8,0.39972888202064544,0.328560856641276,0.07116802537936945,2.0253164556962027,2.5316455696202533,0.1401201872137956,0.14778356617058905,quantum_advantage_like
modular_two_community,8,far,0.0,0.0,0.5129366205760305,0.1472124278701449,0.36572419270588563,2.278481012658228,7.59493670886076,0.12599636520782714,0.1702434898066147,quantum_advantage_like
modular_two_community,8,far,0.0,0.0,0.5129366205760305,0.1472124278701449,0.36572419270588563,2.278481012658228,7.59493670886076,0.12599636520782714,0.1702434898066147,quantum_advantage_like
modular_two_community,8,far,0.4,0.0,0.5002461554051251,0.1472124278701449,0.3530337275349802,2.0253164556962027,7.59493670886076,0.12894721487998761,0.1702434898066147,quantum_advantage_like
modular_two_community,8,far,0.4,0.0,0.4851242358618089,0.1472124278701449,0.337911807991664,2.278481012658228,7.59493670886076,0.12708784513379712,0.1702434898066147,quantum_advantage_like
modular_two_community,8,far,0.8,0.0,0.4557379455329297,0.1472124278701449,0.3085255176627848,2.151898734177215,7.59493670886076,0.13187231083277104,0.1702434898066147,quantum_advantage_like
modular_two_community,8,far,0.8,0.2,0.37934726070248836,0.1472124278701449,0.23213483283234346,2.6582278481012658,7.59493670886076,0.14307564296528366,0.1702434898066147,quantum_advantage_like
modular_two_community,8,high_centrality,0.0,0.2,0.43022340394254494,0.32775121908224436,0.10247218486030057,2.278481012658228,3.79746835443038,0.13528623656853106,0.15258646705926596,quantum_advantage_like
modular_two_community,8,high_centrality,0.0,0.2,0.43022340394254494,0.32775121908224436,0.10247218486030057,2.278481012658228,3.79746835443038,0.13528623656853106,0.15258646705926596,quantum_advantage_like
modular_two_community,8,high_centrality,0.4,0.8,0.4061805632956712,0.32775121908224436,0.07842934421342684,2.5316455696202533,3.79746835443038,0.14095119763455927,0.15258646705926596,quantum_advantage_like
modular_two_community,8,high_centrality,0.4,0.0,0.4389227490874408,0.32775121908224436,0.11117153000519642,2.151898734177215,3.79746835443038,0.1322567430294786,0.15258646705926596,quantum_advantage_like
modular_two_community,8,high_centrality,0.8,0.0,0.4321855427061687,0.32775121908224436,0.10443432362392435,2.278481012658228,3.79746835443038,0.1361825877426829,0.15258646705926596,quantum_advantage_like
modular_two_community,8,high_centrality,0.8,0.2,0.4098826457879883,0.32775121908224436,0.08213142670574392,2.278481012658228,3.79746835443038,0.1374790966749094,0.15258646705926596,quantum_advantage_like
modular_two_community,8,low_centrality,0.0,0.0,0.5129366205760305,0.1472124278701449,0.36572419270588563,2.278481012658228,7.59493670886076,0.12599636520782714,0.1702434898066147,quantum_advantage_like
modular_two_community,8,low_centrality,0.0,0.0,0.5129366205760305,0.1472124278701449,0.36572419270588563,2.278481012658228,7.59493670886076,0.12599636520782714,0.1702434898066147,quantum_advantage_like
modular_two_community,8,low_centrality,0.4,0.0,0.5002461554051251,0.1472124278701449,0.3530337275349802,2.0253164556962027,7.59493670886076,0.12894721487998761,0.1702434898066147,quantum_advantage_like
modular_two_community,8,low_centrality,0.4,0.0,0.4851242358618089,0.1472124278701449,0.337911807991664,2.278481012658228,7.59493670886076,0.12708784513379712,0.1702434898066147,quantum_advantage_like
modular_two_community,8,low_centrality,0.8,0.0,0.4557379455329297,0.1472124278701449,0.3085255176627848,2.151898734177215,7.59493670886076,0.13187231083277104,0.1702434898066147,quantum_advantage_like
modular_two_community,8,low_centrality,0.8,0.2,0.37934726070248836,0.1472124278701449,0.23213483283234346,2.6582278481012658,7.59493670886076,0.14307564296528366,0.1702434898066147,quantum_advantage_like
modular_two_community,8,near,0.0,0.8,0.3887426973069685,0.3265603761071534,0.062182321199815094,1.3924050632911393,1.89873417721519,0.13995571927549433,0.144546835106284,quantum_advantage_like
modular_two_community,8,near,0.0,0.8,0.3887426973069685,0.3265603761071534,0.062182321199815094,1.3924050632911393,1.89873417721519,0.13995571927549433,0.144546835106284,quantum_advantage_like
modular_two_community,8,near,0.4,0.8,0.3917671020925708,0.3265603761071534,0.06520672598541744,1.3924050632911393,1.89873417721519,0.13954331165465167,0.144546835106284,quantum_advantage_like
modular_two_community,8,near,0.4,0.8,0.3854079981708406,0.3265603761071534,0.05884762206368721,1.3924050632911393,1.89873417721519,0.1405811216301568,0.144546835106284,quantum_advantage_like
modular_two_community,8,near,0.8,0.8,0.38076181833680506,0.3265603761071534,0.054201442229651675,1.3924050632911393,1.89873417721519,0.1404407080184658,0.144546835106284,quantum_advantage_like
modular_two_community,8,near,0.8,0.8,0.38005515253480454,0.3265603761071534,0.05349477642765116,1.518987341772152,1.89873417721519,0.1409013294933515,0.144546835106284,quantum_advantage_like
modular_two_community,8,far,0.0,0.2,0.36726333808545164,0.10803628216816534,0.2592270559172863,2.6582278481012658,9.367088607594937,0.14534611248369875,0.17241900484832803,quantum_advantage_like
modular_two_community,8,far,0.0,0.2,0.36726333808545164,0.10803628216816534,0.2592270559172863,2.6582278481012658,9.367088607594937,0.14534611248369875,0.17241900484832803,quantum_advantage_like
modular_two_community,8,far,0.4,0.2,0.353379182336222,0.10803628216816534,0.24534290016805665,2.6582278481012658,9.367088607594937,0.14705804481212292,0.17241900484832803,quantum_advantage_like
modular_two_community,8,far,0.4,0.2,0.35821182108967453,0.10803628216816534,0.2501755389215092,2.6582278481012658,9.367088607594937,0.1470375683789595,0.17241900484832803,quantum_advantage_like
modular_two_community,8,far,0.8,0.2,0.34189283719540936,0.10803628216816534,0.233856555027244,2.6582278481012658,9.367088607594937,0.14695071300202836,0.17241900484832803,quantum_advantage_like
modular_two_community,8,far,0.8,0.2,0.31459456514721573,0.10803628216816534,0.20655828297905038,2.7848101265822787,9.367088607594937,0.1507790373132405,0.17241900484832803,quantum_advantage_like
modular_two_community,8,high_centrality,0.0,1.4,0.3890341999718396,0.46728138394601193,-0.07824718397417235,1.7721518987341773,1.6455696202531647,0.13908641786031234,0.13029240337401565,inconclusive
modular_two_community,8,high_centrality,0.0,1.4,0.3890341999718396,0.46728138394601193,-0.07824718397417235,1.7721518987341773,1.6455696202531647,0.13908641786031234,0.13029240337401565,inconclusive
modular_two_community,8,high_centrality,0.4,1.4,0.3851244909241636,0.46728138394601193,-0.08215689302184831,1.89873417721519,1.6455696202531647,0.139678466019678,0.13029240337401565,inconclusive
modular_two_community,8,high_centrality,0.4,1.4,0.3924556619423659,0.46728138394601193,-0.07482572200364601,1.7721518987341773,1.6455696202531647,0.13865237233342934,0.13029240337401565,inconclusive
